epoch_start,SV1,SV2,GDOP,XDOP,YDOP,pos est X,pos est Y,pos est Z,angle,el
2021-02-01 01:15:00,G20,G15,114.02270167198203,23.949579666379908,111.47911970580651,-6583.319388612091,3203.345871752881,11.081042653509485,72.34344360525256,39.85115640986169
2021-02-01 01:30:00,G20,G15,136.50403031879597,30.635492180091383,133.0218662933216,-6754.765649904139,3975.538697166048,11.081042653509485,71.57085216915986,34.037351854807696
2021-02-01 01:45:00,G20,G15,157.93337472331808,37.38661528901948,153.4444259291515,-6630.592040117923,3422.447776423988,11.081042653509485,69.70455413690736,28.158728622452553
2021-02-01 02:00:00,G20,G15,169.77774171131745,42.09833692039693,164.4755653862651,-6684.411770276403,3635.9538423437657,11.081042653509485,66.89052195746187,22.306671645800765
2021-02-01 22:00:00,G20,G15,24.955466774534887,15.744875225594615,19.36166898966542,-6649.163670653915,3399.891661802533,11.081042653509485,42.2169327501256,42.66908536186805
2021-02-01 22:15:00,G20,G15,25.62666157178855,12.576852092493588,22.32820133281057,-6661.453673737806,3369.6726509093655,11.081042653509485,40.574734159212696,46.67155774282469
2021-02-01 22:30:00,G20,G15,27.772543348270787,9.887686680371369,25.952799774636773,-6654.28675239507,3351.802803375374,11.081042653509485,40.19087204317973,50.241899841411254
2021-02-01 22:45:00,G20,G15,31.07595120031406,7.436597647607725,30.173030315695772,-6624.6527813575785,3443.370642293099,11.081042653509485,41.26506582548623,53.29281841407757
2021-02-01 23:00:00,G20,G15,35.220289316116045,5.066594891562315,34.85395810687378,-6622.9662497223735,3476.157103096448,11.081042653509485,43.747684141494396,55.79129095988264
2021-02-01 23:15:00,G20,G15,39.902697785586824,2.7056775915146347,39.81086031899651,-6633.435139372335,3392.5257151933843,11.081042653509485,47.36527896840169,57.7356294034208
2021-02-01 23:30:00,G20,G15,44.90421599275911,0.6974296494602986,44.89879960320117,-6631.528690409749,3462.804360429258,11.081042653509485,51.72232283875276,59.085727222075406
2021-02-01 23:45:00,G20,G15,50.203210497118576,2.4502611780162744,50.14338006534365,-6632.228532510004,3470.7040439009184,11.081042653509485,56.39508095120264,59.681484951254895
2021-02-01 09:45:00,G21,G01,154.98690142666993,126.99665752816423,88.84136756328364,-6666.2389464208,3449.42561266581,11.081042653509485,28.069501619831648,39.55186687748825
2021-02-01 10:00:00,G21,G01,376.3429016804545,314.64712339217624,206.4731638404682,-7458.588210335911,3967.546107941295,11.081042653509485,28.773927581034165,46.88409362042751
2021-02-01 10:15:00,G21,G01,908.4436115340527,761.7395974507144,494.9975565724101,-6420.761596007758,3288.406791830851,11.081042653509485,29.307480615677722,54.303439886141724
2021-02-01 10:30:00,G21,G01,216.85063480197834,180.12167682708767,120.74924161674545,-6423.227312122914,3283.2361365014517,11.081042653509485,29.63931344023173,61.75061543606073
2021-02-01 10:45:00,G21,G01,124.88138827527544,101.64688275003428,72.54841393690756,-6504.7334376284125,3332.956967634042,11.081042653509485,29.748640039778177,69.14476614020793
2021-02-01 11:00:00,G21,G01,89.35032349978022,70.4745893697692,54.92551831960978,-6682.291910835842,3462.304667364946,11.081042653509485,29.62798071944081,74.81550597199467
2021-02-01 11:15:00,G21,G01,70.99060718715579,53.56540587001774,46.58769797684068,-6596.347301937165,3395.2557284507325,11.081042653509485,29.2846470352071,74.8753000022477
2021-02-01 11:30:00,G21,G01,60.181309040444056,42.75204023496481,42.3562629792736,-6584.9097859252315,3379.883952354046,11.081042653509485,28.74003306311993,74.60087247243254
2021-02-01 11:45:00,G21,G01,53.411774337161184,34.986049005840364,40.35832024260632,-6687.9441333829855,3493.8577832847636,11.081042653509485,28.02683995693818,73.53629597253737
2021-02-01 12:00:00,G21,G01,49.09970845717501,28.82447389061229,39.74834682737124,-6648.745104197223,3446.7613522860765,11.081042653509485,27.184882543829925,70.48279081533275
2021-02-01 12:15:00,G21,G01,46.43431748811855,23.4574038166371,40.073632812244654,-6614.189634507595,3398.35023180006,11.081042653509485,26.25641588404757,65.48549026650402
2021-02-01 12:30:00,G21,G01,44.96559958562073,18.36525493466019,41.04415375274918,-6604.625086748836,3364.181479514389,11.081042653509485,25.281897098829813,59.836254461041214
2021-02-01 12:45:00,G21,G01,44.432953595601845,13.184309226469102,42.43184364895954,-6623.657711335934,3412.405871489869,11.081042653509485,24.296821352571488,54.1457632547041
2021-02-01 13:00:00,G21,G01,44.68323080285778,7.673708988501812,44.01937420433467,-6631.178392533293,3447.148462516918,11.081042653509485,23.329889849415768,48.60496981951365
2021-02-01 13:15:00,G21,G01,45.62479725139374,2.212991875642354,45.5710960060116,-6630.132354504595,3542.089597258524,11.081042653509485,22.40243144918353,43.2762360278712
2021-02-01 13:30:00,G21,G01,47.198079336939905,5.969104920205637,46.819103788385895,-6643.6896061504785,3294.086845826642,11.081042653509485,21.528793195870406,38.175260183984804
2021-02-01 13:45:00,G21,G01,49.34772877296808,13.531720044063643,47.45619967611722,-6619.838704803161,3445.5871094040813,11.081042653509485,20.71734779801046,33.29830863044231
2021-02-01 14:00:00,G21,G01,52.0060596507931,21.947122772500993,47.14821356542174,-6645.590391709934,3370.3658355189623,11.081042653509485,19.971797764008105,28.62873207653678
2021-02-01 14:15:00,G21,G01,55.07011165820326,30.9523953546155,45.548506230814546,-6780.409762197226,3199.4179482462227,11.081042653509485,19.292533639276638,24.144046397557908
2021-02-01 08:55:00,G21,G08,31.691683988267183,28.4557281322181,13.951142264254994,-6714.032964004884,3382.126019330499,11.081042653509485,59.948930585987526,40.78489492584865
2021-02-01 09:10:00,G21,G08,30.0209882246078,27.840819391861654,11.23158535433802,-6486.58558401091,3479.7353358826567,11.081042653509485,59.160899756934484,46.48768925197666
2021-02-01 09:25:00,G21,G08,28.52401271734625,27.185181112188342,8.636274045955735,-6691.932165224786,3403.9390853812324,11.081042653509485,57.21286600074213,51.94653302574774
2021-02-01 09:40:00,G21,G08,27.1003806306243,26.40832037414643,6.0853303395263,-6689.196264594916,3409.9395604022097,11.081042653509485,54.17630919720193,57.05087229554957
2021-02-01 09:55:00,G21,G08,25.639793701370476,25.39626456921696,3.525445642634743,-6651.588177322265,3419.551739283448,11.081042653509485,50.19268781123174,61.69441329986949
2021-02-01 10:10:00,G21,G08,24.038522777448822,24.014289075130797,1.079118871107086,-6595.832671441746,3423.8082090568055,11.081042653509485,45.468818349821426,65.80273501424071
2021-02-01 10:25:00,G21,G08,22.219088276611508,22.119789237857983,2.0982869004492906,-6622.599889459974,3422.1581584820974,11.081042653509485,40.27617071578669,69.35880453274265
2021-02-01 10:40:00,G21,G08,20.160123994951967,19.578657602685592,4.8069497572410445,-6641.361464555104,3426.262706944795,11.081042653509485,34.963421198751824,72.39562747633329
2021-02-01 10:55:00,G21,G08,17.94477750458585,16.287957286888606,7.531101321160321,-6611.66123404642,3414.7919249242477,11.081042653509485,29.991004287942395,74.78635103756763
2021-02-01 11:10:00,G21,G08,15.835580482500722,12.210665896666141,10.082918604141971,-6635.488063245905,3427.1799209336596,11.081042653509485,25.977978191003338,70.92498704429842
2021-02-01 11:25:00,G21,G08,14.338618011229348,7.432475014807102,12.26190367056514,-6621.168486928877,3413.21306294832,11.081042653509485,23.667552814475307,65.8662539673171
2021-02-01 11:40:00,G21,G08,14.061594562565706,2.4310964166819256,13.849845192447955,-6630.824146552465,3434.4328568775636,11.081042653509485,23.607575761303263,60.77371589013042
2021-02-01 11:55:00,G21,G08,15.197534633280277,3.9979005306016124,14.662259385141459,-6625.2599604295,3436.569335944604,11.081042653509485,25.687860176785957,55.701041555400955
2021-02-01 12:10:00,G21,G08,17.26733521867752,9.201475657205851,14.611423999187387,-6628.107717694553,3418.9487061085524,11.081042653509485,29.227229630182656,50.67397907864888
2021-02-01 12:25:00,G21,G08,19.58380777329299,13.95367852466914,13.741192907876599,-6661.616609834569,3387.748087480925,11.081042653509485,33.484160380093655,45.70508528623577
2021-02-01 12:40:00,G21,G08,21.674630296692467,17.910003867531266,12.207430522567556,-6590.125978814036,3444.3750102795448,11.081042653509485,37.91194954808022,40.79920887002057
